-1.138778328895568848e-01,-1.260595083236694336e+00,6.552324891090393066e-01,-1.220421671867370605e+00,1.196063518524169922e+00,1.139122486114501953e+00,-7.685862481594085693e-02,8.097909092903137207e-01,3.293113783001899719e-02,-3.924522101879119873e-01,4.033209756016731262e-02,1.487683415412902832e+00,3.771840035915374756e-01,-8.702016472816467285e-01,1.445863246917724609e-01,-4.884724915027618408e-01,-1.315738260746002197e-01,-1.175509452819824219e+00,-7.695143222808837891e-01,-2.735974192619323730e-01,1.350889205932617188e-01,-3.243929445743560791e-01,-4.689685106277465820e-01,1.032016158103942871e+00,-1.710755378007888794e-01,2.234679833054542542e-02,1.908143609762191772e-01,6.930112838745117188e-02,5.578622221946716309e-01,-1.218042299151420593e-01,5.228452682495117188e-01,-3.405897617340087891e-01,-7.286372780799865723e-01,-4.229108691215515137e-01,5.330127477645874023e-01,-1.868978142738342285e-01,6.427846103906631470e-02,9.381468296051025391e-01,5.166839361190795898e-01,-1.625073790550231934e+00,3.035680055618286133e-01,9.645926952362060547e-01,-1.642139442265033722e-02,3.235595822334289551e-01,-3.455271422863006592e-01,6.004195809364318848e-01,4.726712703704833984e-01,-1.117392301559448242e+00,7.476770281791687012e-01,-5.322459340095520020e-01,-2.366964221000671387e-01,-4.815332293510437012e-01,-2.797876298427581787e-01,-1.494970560073852539e+00,1.047295212745666504e+00,-9.995899796485900879e-01,-1.781363338232040405e-01,4.376962482929229736e-01,-7.511819899082183838e-02,-5.656090378761291504e-01,-6.336472630500793457e-01,-1.015046611428260803e-01,2.625131607055664062e-01,4.442118704319000244e-01
-7.857127785682678223e-01,-6.286373138427734375e-01,-6.361002475023269653e-02,-1.525472849607467651e-02,-3.892365694046020508e-01,-5.325671434402465820e-01,-1.753400415182113647e-01,5.844793468713760376e-02,5.695109367370605469e-01,-1.209432110190391541e-01,7.691066712141036987e-02,3.298460543155670166e-01,7.538072466850280762e-01,-4.255608320236206055e-01,-1.715993285179138184e-01,6.140094399452209473e-01,3.351251184940338135e-01,-1.006102085113525391e+00,6.439804434776306152e-01,1.121913552284240723e+00,6.624549627304077148e-02,2.186213731765747070e-01,1.179718896746635437e-01,7.722128629684448242e-01,-5.803850889205932617e-01,1.486870348453521729e-01,1.073490023612976074e+00,1.065645694732666016e+00,-2.463893294334411621e-01,1.273142933845520020e+00,2.728565633296966553e-01,6.675075888633728027e-01,4.232800006866455078e-01,-6.299815177917480469e-01,3.758068755269050598e-02,2.750831246376037598e-01,5.025708675384521484e-01,3.951193392276763916e-01,2.316572070121765137e-01,3.612553328275680542e-02,6.446997076272964478e-02,7.796340584754943848e-01,-1.178630590438842773e+00,2.280644923448562622e-01,7.773010134696960449e-01,4.020935893058776855e-01,-1.322715282440185547e-01,-3.547019958496093750e-01,7.760993838310241699e-01,-9.562664031982421875e-01,2.802576124668121338e-01,-4.609865248203277588e-01,2.646195888519287109e-01,2.508439421653747559e-01,6.874554753303527832e-01,-1.163930058479309082e+00,1.450874686241149902e+00,8.141454309225082397e-02,1.507792025804519653e-01,-1.021172881126403809e+00,7.999275922775268555e-01,8.089774250984191895e-01,-1.988433897495269775e-01,-9.667284488677978516e-01
-1.714566498994827271e-01,-7.203539609909057617e-01,-5.832078456878662109e-01,-1.390749216079711914e+00,2.460558414459228516e-01,1.802927255630493164e-02,-9.509992599487304688e-01,-5.993636250495910645e-01,-1.877120286226272583e-01,-6.395456194877624512e-01,3.533713519573211670e-02,1.270331740379333496e+00,4.669277966022491455e-01,-8.067905306816101074e-01,-9.106645584106445312e-01,9.848067760467529297e-01,-2.758144438266754150e-01,-3.606923818588256836e-01,-3.128120303153991699e-01,-6.161054372787475586e-01,-4.563693702220916748e-02,-4.546048343181610107e-01,2.950722873210906982e-01,9.163395166397094727e-01,-8.494643121957778931e-02,-9.879347085952758789e-01,-4.872039258480072021e-01,-1.243254899978637695e+00,-5.419700145721435547e-01,1.114709854125976562e+00,1.124949939548969269e-02,-7.033131122589111328e-01,5.047810673713684082e-01,3.575282171368598938e-04,-2.620734214782714844e+00,-5.892828106880187988e-01,-4.169383943080902100e-01,-6.059098243713378906e-01,-7.980509996414184570e-01,-1.185280680656433105e-01,4.883380830287933350e-01,-3.500771224498748779e-01,1.142323911190032959e-01,8.923850953578948975e-02,2.486160770058631897e-02,2.221123874187469482e-01,-4.265872538089752197e-01,5.694550275802612305e-01,-5.637620687484741211e-01,2.549059689044952393e-01,-7.539015412330627441e-01,-3.750411272048950195e-01,5.535479187965393066e-01,2.569759190082550049e-01,-3.690474033355712891e-01,6.115384101867675781e-01,6.884303689002990723e-01,4.270970821380615234e-01,6.010752916336059570e-01,-7.932046055793762207e-01,1.149610161781311035e+00,6.244961619377136230e-01,-9.472885131835937500e-01,-5.642395019531250000e-01
-4.676135182380676270e-01,7.798222303390502930e-01,1.487495779991149902e+00,-1.338105201721191406e-01,-8.259100914001464844e-01,-1.149356588721275330e-01,6.868785619735717773e-02,1.254875898361206055e+00,1.954316794872283936e-01,-1.164811730384826660e+00,1.042404770851135254e+00,-1.210398077964782715e-01,-2.951593101024627686e-01,-1.230076700448989868e-01,-5.145522356033325195e-01,2.981284260749816895e-01,-2.490316182374954224e-01,-5.701321959495544434e-01,-3.578604385256767273e-02,2.446662187576293945e-01,-7.481508851051330566e-01,-2.756964787840843201e-02,7.062727808952331543e-01,9.468218684196472168e-01,4.518215358257293701e-01,-5.020560026168823242e-01,-3.438888788223266602e-01,-8.117122948169708252e-02,1.358347058296203613e+00,2.498024702072143555e-01,-8.482058048248291016e-01,1.576396822929382324e-01,-1.490203738212585449e-01,-5.875288844108581543e-01,-3.574681580066680908e-01,-3.735549449920654297e-01,8.600762486457824707e-01,7.484151721000671387e-01,4.068111777305603027e-01,1.531286597251892090e+00,3.174006640911102295e-01,5.262508392333984375e-01,9.533264636993408203e-01,-1.611072570085525513e-01,6.511098742485046387e-01,-9.106960296630859375e-01,-9.808645248413085938e-01,1.085591688752174377e-01,6.963709592819213867e-01,2.757495343685150146e-01,4.473474025726318359e-01,-1.085689663887023926e+00,1.953687518835067749e-02,-1.796994209289550781e-01,3.930743038654327393e-01,-6.055219173431396484e-01,-4.151362180709838867e-02,2.544600516557693481e-03,-1.618722200393676758e+00,3.126126825809478760e-01,-6.934087723493576050e-02,-6.284714937210083008e-01,4.828586280345916748e-01,2.962408065795898438e-01
-1.383675336837768555e-01,8.415139317512512207e-01,-2.663825750350952148e-01,-2.472520023584365845e-01,-4.411354959011077881e-01,1.696543693542480469e-01,-4.048201814293861389e-02,1.752283126115798950e-01,6.097062677145004272e-02,-4.714968204498291016e-01,1.229032278060913086e+00,-3.601703941822052002e-01,9.825102984905242920e-02,4.991239607334136963e-01,2.526290416717529297e-01,-2.269230484962463379e-01,6.637337207794189453e-01,3.208366036415100098e-01,-3.230161964893341064e-01,2.837047576904296875e-01,-3.254226744174957275e-01,3.473321199417114258e-01,6.118758320808410645e-01,-5.845078825950622559e-01,4.846366643905639648e-01,6.036721169948577881e-02,3.979141116142272949e-01,-4.236009418964385986e-01,-5.459907054901123047e-01,-4.650197923183441162e-01,-7.317003011703491211e-01,-3.818978667259216309e-01,-2.793616428971290588e-02,-9.813885688781738281e-01,4.489069581031799316e-01,3.334387540817260742e-01,1.698161512613296509e-01,1.198756098747253418e+00,-7.536647915840148926e-01,-8.548635840415954590e-01,-9.385034441947937012e-01,-6.296086311340332031e-01,3.589109182357788086e-01,-8.380363583564758301e-01,-3.915741443634033203e-01,2.827746868133544922e-01,1.135149478912353516e+00,-1.655770540237426758e-01,-8.236008882522583008e-01,7.867947816848754883e-01,-7.834198474884033203e-01,-7.924831509590148926e-01,3.688594698905944824e-01,-2.832248508930206299e-01,6.105558872222900391e-01,7.792794704437255859e-01,-6.233217716217041016e-01,-8.393566608428955078e-01,-2.922455072402954102e-01,-6.412291526794433594e-02,-1.340920925140380859e+00,-9.666975736618041992e-01,6.753321886062622070e-01,4.664667546749114990e-01
5.621604323387145996e-01,8.401197791099548340e-01,1.288470029830932617e-01,1.441842794418334961e+00,4.917239844799041748e-01,-5.884883403778076172e-01,-4.917740225791931152e-01,-1.422234773635864258e+00,2.688758969306945801e-01,-1.720265895128250122e-01,-1.514632105827331543e+00,-4.341874420642852783e-01,8.050439357757568359e-01,2.704513072967529297e-01,1.382645845413208008e+00,5.994747281074523926e-01,-4.934025928378105164e-02,4.774710834026336670e-01,1.515725404024124146e-01,3.077129721641540527e-01,9.549200534820556641e-01,-1.057020187377929688e+00,6.427740454673767090e-01,1.142132759094238281e+00,4.813793301582336426e-01,-4.882723093032836914e-01,-4.801661968231201172e-01,1.433325886726379395e+00,2.509625852108001709e-01,6.183309555053710938e-01,1.010687708854675293e+00,3.453411757946014404e-01,9.896179437637329102e-01,5.802959203720092773e-01,-7.628644704818725586e-01,4.930945038795471191e-01,1.028514146804809570e+00,6.416329145431518555e-01,8.982728123664855957e-01,-4.007579684257507324e-01,-9.277879595756530762e-01,-5.345931649208068848e-02,-1.052864313125610352e+00,2.231035232543945312e-01,4.763634502887725830e-01,-2.083849012851715088e-01,-1.664527356624603271e-01,1.299696564674377441e-01,8.232329040765762329e-02,-1.584953784942626953e+00,3.608319461345672607e-01,-3.181215524673461914e-01,3.209838569164276123e-01,6.215577945113182068e-02,-3.705296218395233154e-01,-7.699487209320068359e-01,2.234606742858886719e-01,-7.748934626579284668e-01,1.137032985687255859e+00,-4.697028994560241699e-01,-7.108889222145080566e-01,1.456475853919982910e+00,1.599496126174926758e+00,-1.650984138250350952e-01
-8.028649091720581055e-01,6.264324784278869629e-01,4.302974343299865723e-01,5.698867887258529663e-02,5.317353010177612305e-01,7.404879927635192871e-01,5.343662500381469727e-01,9.986295104026794434e-01,3.229280710220336914e-01,-6.166486144065856934e-01,-8.737073838710784912e-02,-5.309884548187255859e-01,-5.950381159782409668e-01,-1.557058215141296387e+00,-7.422163486480712891e-01,-3.005784749984741211e-01,4.559325575828552246e-01,1.695554614067077637e+00,7.452179789543151855e-01,2.701982259750366211e-01,-7.296739220619201660e-01,-5.761999264359474182e-02,4.965433478355407715e-01,-2.874920666217803955e-01,4.368719458580017090e-01,6.456211209297180176e-01,-7.130774855613708496e-01,-3.947863578796386719e-01,-6.431025266647338867e-01,-4.804094880819320679e-02,-3.292025625705718994e-02,-7.200522422790527344e-01,-3.312618136405944824e-01,8.407214283943176270e-01,-3.899753987789154053e-01,-3.988196849822998047e-01,-1.070522516965866089e-01,-5.500728487968444824e-01,2.944176495075225830e-01,1.023033976554870605e+00,7.456234842538833618e-02,5.574986338615417480e-01,-1.535405218601226807e-02,-5.936867594718933105e-01,-2.644255161285400391e-01,5.905740261077880859e-01,-5.439715981483459473e-01,-9.363480806350708008e-01,-2.920492589473724365e-01,6.040255427360534668e-01,1.930138468742370605e-01,-9.120777994394302368e-02,-1.960510164499282837e-01,-5.755182504653930664e-01,5.275156721472740173e-02,1.366176456212997437e-01,9.104890227317810059e-01,-1.131090000271797180e-01,7.282166481018066406e-01,-6.809967160224914551e-01,-6.934520602226257324e-01,-1.582240909337997437e-01,-5.859686732292175293e-01,1.790990829467773438e-01
-7.329529523849487305e-01,-7.303994148969650269e-02,-7.329268455505371094e-01,-9.210495352745056152e-01,1.069408431649208069e-01,1.211069464683532715e+00,8.369436860084533691e-01,-4.830496013164520264e-01,-2.619300782680511475e-01,-1.025026559829711914e+00,1.239445209503173828e+00,-6.399468183517456055e-01,-4.208849072456359863e-01,1.067842125892639160e+00,3.566036522388458252e-01,-2.504314482212066650e-01,1.100129604339599609e+00,4.905169084668159485e-02,1.610210537910461426e-01,7.304254174232482910e-01,4.245432615280151367e-01,-1.857825964689254761e-01,3.284113705158233643e-01,-6.179996132850646973e-01,-4.104826450347900391e-01,-1.098711609840393066e+00,-2.641748487949371338e-01,-4.472330212593078613e-01,-1.808164715766906738e-01,-1.429379880428314209e-01,4.036802351474761963e-01,8.137918710708618164e-01,-1.114242553710937500e+00,1.943970024585723877e-01,-1.346220672130584717e-01,7.845680713653564453e-01,1.606444239616394043e+00,-3.550756275653839111e-01,3.429369926452636719e-01,-2.073213160037994385e-01,1.008716106414794922e+00,2.027284353971481323e-01,3.351179957389831543e-01,-3.313882052898406982e-01,6.042712330818176270e-01,-1.538214921951293945e+00,1.220597177743911743e-01,3.816678375005722046e-02,-7.594603300094604492e-01,6.282846927642822266e-01,-1.030327439308166504e+00,-1.058079004287719727e+00,-1.547343730926513672e-01,6.110441684722900391e-01,-6.856107711791992188e-02,-2.312150239944458008e+00,-1.910148859024047852e-01,2.976973652839660645e-01,-1.916480064392089844e-02,-1.038825750350952148e+00,2.399442344903945923e-01,1.340857595205307007e-01,-8.863773196935653687e-02,3.561733365058898926e-01
-7.043867707252502441e-01,-2.061332315206527710e-01,3.057059943675994873e-01,2.986873388290405273e-01,1.010210752487182617e+00,-7.323129773139953613e-01,3.624218106269836426e-01,-6.450150609016418457e-01,-6.255602836608886719e-01,-2.937753498554229736e-01,1.109678149223327637e+00,1.712656617164611816e-01,2.463072538375854492e-02,7.602845430374145508e-01,-2.972736656665802002e-01,-6.203522682189941406e-01,-8.742353320121765137e-02,3.415220677852630615e-01,-3.833461403846740723e-01,6.799668073654174805e-01,7.763985544443130493e-02,6.573964357376098633e-01,3.644046485424041748e-01,4.517613351345062256e-02,4.380993545055389404e-02,-8.848512917757034302e-02,1.735146760940551758e+00,1.380357503890991211e+00,3.566629290580749512e-01,4.243705868721008301e-01,-1.696448922157287598e+00,-5.414301156997680664e-01,-1.846681684255599976e-01,-1.162690594792366028e-01,1.384598851203918457e+00,2.355274409055709839e-01,1.203530311584472656e+00,-1.374386399984359741e-01,4.979440569877624512e-01,-4.700952470302581787e-01,-1.012660264968872070e+00,-1.460860490798950195e+00,-5.172810554504394531e-01,-2.641372382640838623e-01,-6.221612691879272461e-01,2.012006938457489014e-01,6.303691864013671875e-02,2.415977716445922852e-01,2.382472008466720581e-01,-8.918122053146362305e-01,-6.093744635581970215e-01,1.257585406303405762e+00,6.714282631874084473e-01,-5.703635215759277344e-01,8.647099882364273071e-02,1.243852138519287109e+00,-7.123039960861206055e-01,3.565285801887512207e-01,9.878464043140411377e-02,-2.864610552787780762e-01,-5.332666635513305664e-02,-6.677881479263305664e-01,-9.435603618621826172e-01,-5.289740562438964844e-01
3.841146230697631836e-01,-2.030677720904350281e-02,-2.895973324775695801e-01,1.880794912576675415e-01,-2.963740229606628418e-01,-2.805873453617095947e-01,5.565162897109985352e-01,2.756241261959075928e-01,4.841186106204986572e-03,-8.673183619976043701e-03,-6.072489023208618164e-01,-7.899255156517028809e-01,5.870085954666137695e-01,-5.559827089309692383e-01,1.130588769912719727e+00,-5.232447981834411621e-01,-2.353266775608062744e-01,-3.935857415199279785e-01,-1.059233427047729492e+00,8.431121706962585449e-01,-1.943659782409667969e-02,-4.077657461166381836e-01,5.266018211841583252e-03,-1.151459455490112305e+00,-2.284956425428390503e-01,5.580719113349914551e-01,-5.568380355834960938e-01,2.557825803756713867e+00,3.901087865233421326e-02,-4.043058156967163086e-01,1.169328317046165466e-01,1.276721060276031494e-01,-4.115332961082458496e-01,6.237684488296508789e-01,-8.002799153327941895e-01,-8.774632215499877930e-02,-8.008415997028350830e-02,-1.515052080154418945e+00,4.212136864662170410e-01,2.245867103338241577e-01,2.955896854400634766e-01,-1.602056622505187988e-01,-2.845002412796020508e-01,7.800177931785583496e-01,3.324033617973327637e-01,-1.146308183670043945e-01,1.326736807823181152e+00,1.135947227478027344e+00,-1.251007556915283203e+00,-5.298944115638732910e-01,4.931421577930450439e-01,-5.655565857887268066e-01,1.751545965671539307e-01,2.989972010254859924e-02,1.301764607429504395e+00,4.664750024676322937e-02,-1.523185968399047852e-01,7.315431833267211914e-01,-8.058217912912368774e-02,-3.669041395187377930e-01,-5.895313620567321777e-01,-2.056795358657836914e-02,2.870623171329498291e-01,-7.830423712730407715e-01
